운수사,사업자ID,노선ID,노선번호,순번,정류장ID,정류장번호,정류소명,구간거리,위도,경도,TM_X,TM_Y
제부여객,4106100,233000077,1000,113,233000137,36436,롯데캐슬.포스코더샵,623,37.19951491,127.0986448,208757.5433,411159.5813
제부여객,4106100,233000077,1000,114,233001637,37658,린스트라우스.한화,357,37.19627433,127.098601,208754.0292,410799.9328
제부여객,4106100,233000077,1000,115,233000998,36502,리베라CC,612,37.19071825,127.0986096,208755.4353,410183.3129
제부여객,4106100,233000077,1000,116,233001649,37965,신미주아파트,1197,37.19302972,127.092912,208249.2977,410439.3313
제부여객,4106100,233000077,1000,117,233001638,55484,반도5차,260,37.19448383,127.0914902,208122.9089,410600.5882
제부여객,4106100,233000077,1000,118,233002382,37660,동탄2신도시홍보관,613,37.19449653,127.0845494,207506.6757,410601.4252
제부여객,4106100,233000077,1000,119,233001706,37697,월드반도,480,37.19311722,127.0804469,207142.5653,410448.0305
제부여객,4106100,233000077,1000,120,233001960,37661,반석초등학교,332,37.19341799,127.0774962,206880.5516,410481.1915
제부여객,4106100,233000077,1000,121,233001640,37662,동탄2동행정복지센터,606,37.19717592,127.0726271,206447.9276,410897.9094
제부여객,4106100,233000077,1000,122,233001734,37852,복합문화센터,457,37.20113846,127.0711259,206314.3216,411337.577
제부여객,4106100,233000077,1000,123,233002376,55277,동탄홈플러스,252,37.20207907,127.0690258,206127.8014,411441.8289
제부여객,4106100,233000077,1000,124,233001220,37693,다은마을(중),318,37.20040402,127.067378,205981.6549,411255.8242
제부여객,4106100,233000077,1000,125,233001283,37590,풍성신미주(중),668,37.19953513,127.0639139,205674.186,411159.1808
제부여객,4106100,233000077,1000,126,233001285,36686,모아미래도.우림필유.평생학습관(중),510,37.19950651,127.0582127,205168.044,411155.6783
제부여객,4106100,233000077,1000,127,233001287,36688,서동탄역신일해피트리(중),441,37.19942585,127.0533434,204735.7574,411146.472
제부여객,4106100,233000077,1000,128,233000068,36381,우남아파트,426,37.19938631,127.048557,204310.8252,411141.8552
제부여객,4106100,233000077,1000,129,233001289,36362,성호아파트,527,37.19972367,127.0427383,203794.2362,411179.0478
제부여객,4106100,233000077,1000,130,233000098,36349,한일타운아파트,940,37.20035543,127.0377404,203350.4983,411248.9722
제부여객,4106100,233000077,1000,131,233001920,37935,유엔아이,531,37.20387595,127.0338728,203007.0039,411639.5549
제부여객,4106100,233000077,1000,132,233000701,36339,병점역후문,375,37.20688661,127.0318609,202828.2918,411973.6203
제부여객,4106100,233000077,1000,133,233000950,36337,진안5통.병점육교,263,37.20901229,127.0304621,202704.0407,412209.491
제부여객,4106100,233000077,1000,134,233000670,36328,안용중학교.현충탑,857,37.20559689,127.0219534,201948.8372,411830.2355
제부여객,4106100,233000077,1000,135,233000669,36318,송산동입구,368,37.20587371,127.0178168,201581.6132,411860.8804
제부여객,4106100,233000077,1000,136,233000604,36312,안녕농협삼거리,317,37.2053269,127.0142794,201267.6045,411800.1416
제부여객,4106100,233000077,1000,137,233000603,36307,남수원현대아파트,454,37.20769384,127.0105478,200936.3189,412062.7848
제부여객,4106100,233000077,1000,138,233000602,36301,우남블루존.원광병원,263,37.20985614,127.0092588,200821.8733,412302.7483
제부여객,4106100,233000077,1000,139,233000601,36288,용주사,488,37.21054174,127.0043376,200385.0285,412378.8064
제부여객,4106100,233000077,1000,140,233001130,36281,안녕자원,385,37.2096833,127.0005209,200046.2425,412283.5269
제부여객,4106100,233000077,1000,141,233001131,36273,지킴이마을.타래치길,738,37.20713306,126.9931874,199395.2521,412000.5188
제부여객,4106100,233000077,1000,142,233000600,36262,융건릉,452,37.20806074,126.9886813,198995.2536,412103.5116
제부여객,4106100,233000077,1000,143,233002234,55122,안녕4통,736,37.21265039,126.9828162,198474.7146,412612.9573
제부여객,4106100,233000077,1000,144,233000576,36204,수원대학교,395,37.21419485,126.9791811,198152.0855,412784.4284
제부여객,4106100,233000077,1000,145,233000945,36194,와우2리,325,37.21601261,126.9763431,197900.2273,412986.2255
제부여객,4106100,233000077,1000,146,233001457,37529,와우농협앞,267,37.21802527,126.9746649,197751.334,413209.6329
제부여객,4106100,233000077,1000,147,233000596,36186,신일해피트리1차,527,37.22249145,126.973973,197690.0624,413705.314
제부여객,4106100,233000077,1000,148,233000595,36176,우림그린빌리지,266,37.2245748,126.9724611,197555.9419,413936.5659
제부여객,4106100,233000077,1000,149,233000594,36172,광도와이드빌.우남그린빌,229,37.22661541,126.9719248,197508.4131,414163.05
제부여객,4106100,233000077,1000,150,233000002,36161,한국농수산대학,328,37.22933774,126.9704658,197379.0236,414465.2198
제부여객,4106100,233000077,1000,151,233001986,55621,수영리검사소,410,37.23270587,126.968669,197219.6927,414839.0728
제부여객,4106100,233000077,1000,152,201000260,2069,국립축산과학원,438,37.23613487,126.9663063,197010.1698,415219.7022
제부여객,4106100,233000077,1000,153,233000001,2051,수영오거리.방송통신대입구,382,37.23773523,126.9624419,196667.328,415397.4422
제부여객,4106100,233000077,1000,154,233000782,37325,삼미.쌍용아파트,1182,37.24346154,126.9535167,195875.675,416033.3123
제부여객,4106100,233000077,1000,155,233000781,37321,천천리입구,461,37.24387094,126.9482858,195411.5715,416078.9886
제부여객,4106100,233000077,1000,156,233000849,37313,천천리,535,37.24464735,126.9425057,194898.7775,416165.4516
제부여객,4106100,233000077,1000,157,233000848,37309,옥산마을,483,37.24487619,126.9370736,194416.8329,416191.1556
제부여객,4106100,233000077,1000,158,233000847,37305,전승아파트,594,37.24638731,126.9306541,193847.3833,416359.2609
제부여객,4106100,233000077,1000,159,233002174,55188,매송초등학교,376,37.248874,126.9277305,193588.1989,416635.4335
제부여객,4106100,233000077,1000,160,233000055,36017,원평사거리,251,37.24961079,126.9250155,193347.385,416717.3918
제부여객,4106100,233000077,1000,161,233000846,37299,원평,178,37.250415,126.9232604,193191.7465,416806.7694
제부여객,4106100,233000077,1000,162,233000845,37291,51사단,216,37.2509858,126.9208933,192981.7872,416870.2911
제부여객,4106100,233000077,1000,163,233000844,37566,어천,958,37.24948844,126.9108805,192093.3192,416704.8999
제부여객,4106100,233000077,1000,164,233000843,37238,숙곡리천불사,1088,37.2481032,126.898743,191016.3138,416552.246
제부여객,4106100,233000077,1000,165,233000780,37612,구포3리,615,37.24827975,126.8920994,190426.9032,416572.4906
제부여객,4106100,233000077,1000,166,233000779,37207,구포리과수원,1313,37.24008065,126.8821299,189541.2639,415663.5907
제부여객,4106100,233000077,1000,167,233002321,55226,비봉교차로,298,37.23886364,126.8792364,189284.3441,415528.8486
제부여객,4106100,233000077,1000,168,233000778,37183,비봉중고등학교,579,37.23674373,126.8732493,188752.7796,415294.2704
제부여객,4106100,233000077,1000,169,233000777,37170,비봉초등학교후문.삼화3리,488,37.23634939,126.8681914,188303.9101,415251.1184
제부여객,4106100,233000077,1000,170,233000776,37168,천산아파트,194,37.23658368,126.8659925,188108.8276,415277.394
제부여객,4106100,233000077,1000,171,233000774,37161,삼화리.천산아파트,271,37.23611158,126.8629569,187839.381,415225.3846
제부여객,4106100,233000077,1000,172,233000773,37154,양노리,958,37.22892582,126.8597463,187553.3072,414428.3117
제부여객,4106100,233000077,1000,173,233003082,55393,양노3리,323,37.22678538,126.8577531,187376.067,414191.0248
제부여객,4106100,233000077,1000,174,233000772,36042,북양1통.염티고개,1802,37.22216374,126.8390704,185717.1632,413680.76
제부여객,4106100,233000077,1000,175,233000770,36030,동수원남양병원,1667,37.21566158,126.8312586,185022.5684,412960.3446
제부여객,4106100,233000077,1000,176,233000769,36026,남양읍행정복지센터,788,37.21202978,126.8235491,184337.5252,412558.5279
제부여객,4106100,233000077,1000,177,233000768,36021,남양사거리,490,37.20939557,126.8190904,183941.1902,412266.9248
제부여객,4106100,233000077,1000,178,233000767,36014,남양성지,337,37.20764555,126.8160722,183672.9004,412073.2202
제부여객,4106100,233000077,1000,179,233000766,36010,우림아파트,900,37.20567345,126.8061634,182792.8529,411856.1073
제부여객,4106100,233000077,1000,180,233000765,36007,남양육리.남양1동,548,37.20400805,126.8010062,182334.6514,411672.2273
제부여객,4106100,233000077,1000,181,233001298,37114,은장고개,1203,37.20290457,126.7881535,181193.4032,411552.2344
제부여객,4106100,233000077,1000,182,233000764,37109,두곡리,525,37.20556035,126.7831947,180753.8636,411847.9738
제부여객,4106100,233000077,1000,183,233000763,37108,재래시장.마도삼거리,225,37.20636144,126.7808245,180543.6597,411937.3636
제부여객,4106100,233000077,1000,184,233000762,37105,마도사거리,553,37.20717298,126.7746241,179993.4632,412028.7211
제부여객,4106100,233000077,1000,185,233000761,37104,외국인보호소,667,37.20807993,126.767155,179330.6793,412130.9792
제부여객,4106100,233000077,1000,186,233000857,37562,구리섬앞,233,37.20874471,126.7646393,179107.5442,412205.3089
제부여객,4106100,233000077,1000,187,233000760,37101,구리섬휴게소,160,37.20948905,126.7630858,178969.8524,412288.2618
제부여객,4106100,233000077,1000,188,233000759,37100,삼존리자동차성능시험장,267,37.21082931,126.7605492,178745.0584,412437.5716
제부여객,4106100,233000077,1000,189,233000877,37097,돼지고개.삼존리물미,468,37.21171281,126.7554177,178289.8086,412536.7877
제부여객,4106100,233000077,1000,190,233000878,37095,봉가1리,912,37.2123122,126.7453546,177396.7468,412605.6629
제부여객,4106100,233000077,1000,191,233000858,37089,송산농협.사강정형외과,582,37.21349125,126.7389331,176827.1062,412738.0673
제부여객,4106100,233000077,1000,192,233000859,37085,사강시장,218,37.21314422,126.7364931,176610.4218,412700.1531
제부여객,4106100,233000077,1000,193,233000271,37081,사강복지회관,338,37.2128875,126.7326617,176270.2547,412672.615
제부여객,4106100,233000077,1000,194,233000270,37370,육일리.육교동입구,607,37.20939645,126.7277845,175836.2268,412286.4033
제부여객,4106100,233000077,1000,195,233000136,36440,육일리마을회관,346,37.20730697,126.7250161,175589.8117,412055.2186
제부여객,4106100,233000077,1000,196,233001483,37556,육일리교차로,400,37.20373157,126.7243083,175525.8187,411658.5968
제부여객,4106100,233000077,1000,197,233000860,37069,육일2리.코스코밸리,422,37.20019216,126.7229082,175400.3856,411266.1497
제부여객,4106100,233000077,1000,198,233000758,37471,상안리.한국발효,1009,37.1930589,126.7166055,174838.4709,410476.1432
제부여객,4106100,233000077,1000,199,233000861,37061,신흥사,439,37.19001487,126.7134972,174561.4784,410139.1416
제부여객,4106100,233000077,1000,200,233000757,37058,상안1리,628,37.1851036,126.7095743,174211.4897,409595.1405
제부여객,4106100,233000077,1000,201,233000756,37048,상안1.2리,417,37.18260046,126.7064952,173937.2184,409318.1808
제부여객,4106100,233000077,1000,202,233000862,37054,상안2리.SK주유소,387,37.1796164,126.7081792,174085.7366,408986.5445
제부여객,4106100,233000077,1000,203,233002316,55225,상안삼거리,550,37.17497438,126.7061542,173904.3157,408471.9221
제부여객,4106100,233000077,1000,204,233000863,37043,서신,650,37.16945927,126.7050631,173805.5201,407860.1481
제부여객,4106100,233000077,1000,205,233000324,37041,매화리,180,37.16873224,126.7036627,173680.8907,407779.8496
제부여객,4106100,233000077,1000,206,233003119,55515,서신중학교후문,227,37.16998804,126.701839,173519.3537,407919.7273
제부여객,4106100,233000077,1000,207,233000755,37578,목성머리,555,37.17313884,126.6972386,173111.8923,408270.7014
제부여객,4106100,233000077,1000,208,233000864,37031,광평리,250,37.17300408,126.6944443,172863.6889,408256.5425
제부여객,4106100,233000077,1000,209,233001888,37927,느티나무앞,309,37.17439668,126.6914229,172595.862,408411.9634
제부여객,4106100,233000077,1000,210,233000754,37564,광평삼거리,224,37.17484984,126.6889466,172376.1078,408462.9741
제부여객,4106100,233000077,1000,211,233001876,37783,숲풀안앞,304,37.17431098,126.6856335,172081.6813,408404.141
제부여객,4106100,233000077,1000,212,233000865,37020,장외리,431,37.17427638,126.6807354,171646.6741,408401.7545
제부여객,4106100,233000077,1000,213,233001874,37926,장외리,496,37.17004824,126.6790633,171496.5861,407933.0119
제부여객,4106100,233000077,1000,214,233000866,37016,장외리.지긋말,193,37.16843042,126.6783507,171432.6962,407753.6781
제부여객,4106100,233000077,1000,215,233000867,37015,큰말입구,395,37.16614351,126.6751099,171143.9869,407500.8552
제부여객,4106100,233000077,1000,216,233000868,37012,송교1리,632,37.16362315,126.668935,170594.5716,407223.0392
제부여객,4106100,233000077,1000,217,233001299,36947,살고지입구,251,37.16295114,126.6665548,170382.8944,407149.1992
제부여객,4106100,233000077,1000,218,233000871,37007,개경촌,283,37.16482748,126.6643627,170188.9286,407358.1249
제부여객,4106100,233000077,1000,219,233000753,36763,제부해수탕,545,37.16720334,126.6590338,169716.5639,407623.4887
제부여객,4106100,233000077,1000,220,233000872,37001,제부도입구,561,37.17214266,126.6585651,169676.9082,408171.811
제부여객,4106100,233000077,1000,221,233001904,55349,제부도입구,113,37.17257683,126.6592522,169738.1035,408219.776
제부여객,4106100,233000077,1000,222,233001930,55351,돈말입구,519,37.17491208,126.6638754,170149.609,408477.4805
제부여객,4106100,233000077,1000,223,233001871,55348,장외리.오리골,371,37.17702617,126.666521,170385.3919,408711.2759
제부여객,4106100,233000134,1001,1,233000137,36436,롯데캐슬.포스코더샵,0,37.19951491,127.0986448,208757.5433,411159.5813
제부여객,4106100,233000134,1001,2,233001637,37658,린스트라우스.한화,357,37.19627433,127.098601,208754.0292,410799.9328
제부여객,4106100,233000134,1001,3,233002438,55310,한화꿈에그린,353,37.1944536,127.1004617,208919.4397,410598.0391
제부여객,4106100,233000134,1001,4,233002419,55296,한화.호반.대원,473,37.19676119,127.104895,209312.7705,410854.5651
제부여객,4106100,233000134,1001,5,233002420,55297,호반베르디움.롯데캐슬,549,37.196901,127.1110864,209862.4352,410870.708
제부여객,4106100,233000134,1001,6,233001167,37484,대우푸르지오.반도유보라,344,37.19815549,127.1147307,210185.8143,411010.318
제부여객,4106100,233000134,1001,7,233000129,36460,신안2차.반도4차,278,37.20000732,127.116082,210305.5292,411215.9835
제부여객,4106100,233000134,1001,8,233000980,36459,모아.반도아파트,261,37.20207167,127.1145875,210172.5702,411444.927
제부여객,4106100,233000134,1001,9,233000960,36452,경남.반도1차,414,37.20346789,127.1108252,209838.3895,411599.4834
제부여객,4106100,233000134,1001,10,233002435,55293,영천유.금성백조,304,37.20372154,127.107427,209536.6838,411627.2872
제부여객,4106100,233000134,1001,11,233000961,36453,영천초.계룡,220,37.20425323,127.104989,209320.1909,411686.052
제부여객,4106100,233000134,1001,12,233000127,36446,자이.우남퍼스트빌,453,37.20486216,127.0999023,208868.5595,411753.1441
제부여객,4106100,233000134,1001,13,233000121,36463,상록.테크노밸리.GS자이,472,37.20830707,127.0990639,208793.7318,412135.3875
제부여객,4106100,233000134,1001,14,233002443,55315,한미약품.푸르지오,753,37.20953121,127.091653,208135.7435,412270.5824
제부여객,4106100,233000134,1001,15,233002439,55311,예당고사거리,1026,37.20992729,127.080704,207163.7977,412313.6556
제부여객,4106100,233000134,1001,16,233001683,37712,전하리교회.우미제일,372,37.21317344,127.0793252,207041.1091,412673.8153
제부여객,4106100,233000134,1001,17,233001619,37692,동탄이마트.한림대병원,236,37.21450777,127.0778651,206911.383,412821.794
제부여객,4106100,233000134,1001,18,233001282,37587,예당마을.롯데캐슬(중),544,37.21166282,127.0728316,206464.8522,412505.701
제부여객,4106100,233000134,1001,19,233001216,36841,한빛마을.석우중학교(중),481,37.20832409,127.0692538,206147.5359,412134.9254
제부여객,4106100,233000134,1001,20,233001218,36666,메타폴리스(중),471,37.20428485,127.0675102,205993.0797,411686.5328
제부여객,4106100,233000134,1001,21,233001220,37693,다은마을(중),427,37.20040402,127.067378,205981.6549,411255.8242
제부여객,4106100,233000134,1001,22,233001283,37590,풍성신미주(중),668,37.19953513,127.0639139,205674.186,411159.1808
제부여객,4106100,233000134,1001,23,233001285,36686,모아미래도.우림필유.평생학습관(중),510,37.19950651,127.0582127,205168.044,411155.6783
