"운수사","사업자ID","노선ID","노선번호","순번","정류소ID","정류소번호","정류소명","구간거리","위도","경도","TM_X","TM_Y"
"(화성)금오운수","4132400","41324005","17-1","15","4170978","55147","능동은행사거리","295","37.2089","127.0618167","205420.85048873","411895.384941392"
"(화성)금오운수","4132400","41324005","17-1","16","4170272","37742","센트럴파크","229","37.20773333","127.0638333","205598.662336032","411765.114316081"
"(화성)금오운수","4132400","41324005","17-1","17","4170273","37741","금호어울림","267","37.20655","127.0664833","205835.161688927","411634.659584868"
"(화성)금오운수","4132400","41324005","17-1","18","4170246","37733","메타폴리스","401","37.20536667","127.0707333","206212.408989542","411503.321789873"
"(화성)금오운수","4132400","41324005","17-1","19","4130053","36994","동양파라곤","219","37.20403333","127.0709833","206234.519277639","411355.929638482"
"(화성)금오운수","4132400","41324005","17-1","20","4197591","37666","롯데캐슬.복합문화센터","310","37.20123333","127.0707667","206215.317736153","411045.832341674"
"(화성)금오운수","4132400","41324005","17-1","21","4170937","37671","동탄2동행정복지센터","571","37.19641667","127.0728833","206404.0171044","410511.487268939"
"(화성)금오운수","4132400","41324005","17-1","22","4114065","55667","나루마을.한화우림","303","37.19508333","127.0753333","206621.233345853","410362.972660826"
"(화성)금오운수","4132400","41324005","17-1","23","4170413","37698","복합문화센터","567","37.19931667","127.0745333","206550.177987219","410832.129205305"
"(화성)금오운수","4132400","41324005","17-1","24","4119319","55724","동탄복합문화센터","130","37.20036667","127.0740833","206510.120911487","410949.422184265"
"(화성)금오운수","4132400","41324005","17-1","25","4119320","55725","노작공원","268","37.20275","127.0739333","206496.714540927","411213.063659642"
"(화성)금오운수","4132400","41324005","17-1","26","4116272",,"동탄119안전센터","337","37.205","127.0727833","206394.003312711","411463.374987111"
"(화성)금오운수","4132400","41324005","17-1","27","4108021","37747","현대아이파크","206","37.20573333","127.0706167","206201.63486173","411543.617027889"
"(화성)금오운수","4132400","41324005","17-1","28","4170400","37737","한화꿈에그린아파트","385","37.20681667","127.06655","205841.154007968","411664.973669428"
"(화성)금오운수","4132400","41324005","17-1","29","4170407","37703","센트럴파크","278","37.20803333","127.0639333","205605.759911958","411798.22728365"
"(화성)금오운수","4132400","41324005","17-1","30","4170336","37943","자연앤아너스빌","356","37.20856667","127.0608","205329.759879248","411859.06482556"
"(화성)금오운수","4132400","41324005","17-1","31","4101578","37951","숲속자연앤","173","37.20715","127.0600333","205262.332602047","411700.326436783"
"(화성)금오운수","4132400","41324005","17-1","32","4170253","37732","모아미래도아파트","181","37.20708333","127.0587","205143.434883776","411693.732004757"
"(화성)금오운수","4132400","41324005","17-1","33","4170406","37734","한마음초교.광명메이루즈","160","37.20758333","127.05705","204996.764887097","411749.587736037"
"(화성)금오운수","4132400","41324005","17-1","34","4170290","37740","자연앤아너스빌.한마음초교","216","37.20825","127.0547333","204791.447149584","411822.229802754"
"(화성)금오운수","4132400","41324005","17-1","35","4171005","37974","모아미래도.자연앤","289","37.20758333","127.0521","204558.069638839","411748.256752297"
"(화성)금오운수","4132400","41324005","17-1","36","4170368","55101","나래울","256","37.20526667","127.0524167","204586.473773286","411491.168515112"
"(화성)금오운수","4132400","41324005","17-1","37","4170997","37976","푸른마을.두산위브","275","37.20291667","127.0533667","204670.863682008","411231.003868055"
"(화성)금오운수","4132400","41324005","17-1","38","4170528","37717","신일해피트리아파트","321","37.20011667","127.053","204638.342171015","410919.73360655"
"(화성)금오운수","4132400","41324005","17-1","39","4151723","36381","우남아파트","474","37.19936667","127.0485167","204240.597946074","410836.25146852"
"(화성)금오운수","4132400","41324005","17-1","40","4119340",,"성호아파트후문","545","37.20126667","127.04465","203897.237517783","411048.167665058"
"(화성)금오운수","4132400","41324005","17-1","41","4199078","37685","구봉산근린공원","271","37.20365","127.04445","203878.173087223","411312.059519648"
"(화성)금오운수","4132400","41324005","17-1","42","4170347","37739","신창미션힐","267","37.20351667","127.04195","203656.222979864","411296.406618767"
"(화성)금오운수","4132400","41324005","17-1","43","4100048","36350","신창미션힐.송화초교","481","37.20378333","127.0382167","203325.697179955","411326.356423589"
"(화성)금오운수","4132400","41324005","17-1","44","4170487","55034","병점역","749","37.20683333","127.0338333","202936.068169465","411663.991147264"
"(화성)매봉여객","4133500","41335001","50-2","0","4107805","36015","남양성지","0","37.20736667","126.8149667","183507.71136882","411740.707260015"
"(화성)매봉여객","4133500","41335001","50-2","1","4130397","36018","기업은행","438","37.20848333","126.8187167","183839.993491238","411863.20527933"
"(화성)매봉여객","4133500","41335001","50-2","2","4170959","37774","남양중고입구.기아남양점","337","37.20578333","126.8204333","183992.870485757","411563.770163115"
"(화성)매봉여객","4133500","41335001","50-2","3","4170417","37767","현대아파트","1371","37.19713333","126.8241333","184318.357451289","410603.587993625"
"(화성)매봉여객","4133500","41335001","50-2","4","4170532","36838","기산베스트빌","270","37.19521667","126.8223","184155.801451768","410390.985556121"
"(화성)매봉여객","4133500","41335001","50-2","5","4102892","37751","화성서부경찰서","516","37.19068333","126.8219833","184126.842379235","409887.659152392"
"(화성)매봉여객","4133500","41335001","50-2","6","4119775","55278","신남4통","252","37.18861667","126.8208333","184023.388690715","409658.630866436"
"(화성)매봉여객","4133500","41335001","50-2","7","4170292","55057","신남4통","318","37.1859","126.8198","183932.391896135","409357.110140918"
"(화성)매봉여객","4133500","41335001","50-2","8","4119774",,"신남1통마을입구","258","37.1864","126.81785","183758.229277233","409412.809183788"
"(화성)매봉여객","4133500","41335001","50-2","9","4119778",,"신남1통","569","37.18445","126.8129333","183321.272783108","409197.041983099"
"(화성)매봉여객","4133500","41335001","50-2","10","4102924",,"신남1통","705","37.18053333","126.8179333","183764.198156415","408761.487196744"
"(화성)매봉여객","4133500","41335001","50-2","11","4119781","55318","안석2통","296","37.17806667","126.817","183681.630890303","408488.299631751"
"(화성)매봉여객","4133500","41335001","50-2","12","4130395","55058","신남3통","292","37.17628333","126.8145833","183466.027492986","408290.765624497"
"(화성)매봉여객","4133500","41335001","50-2","13","4121784",,"신남3통.은강교","539","37.17535","126.8089","182961.711427004","408188.160824169"
"(화성)매봉여객","4133500","41335001","50-2","14","4119777",,"신남3통.돌문안","246","37.17475","126.8062333","182724.122439476","408121.911423467"
"(화성)매봉여객","4133500","41335001","50-2","15","4119772",,"신남3통마을회관","480","37.17318333","126.8012167","182279.23113451","407949.547499949"
"(화성)매봉여객","4133500","41335001","50-2","16","4100234","37948","창덕1통.잡재기","730","37.16846667","126.80045","182208.606980618","407425.031779821"
"(화성)매봉여객","4133500","41335001","50-2","17","4119769",,"신남3통","1049","37.17635","126.7979167","181986.538502607","408300.309254437"
"(화성)매봉여객","4133500","41335001","50-2","18","4119771",,"신남2통","830","37.18348333","126.79965","182141.225254492","409091.626566866"
"(화성)매봉여객","4133500","41335001","50-2","19","4107802","37753","마도교차로","1203","37.19135","126.7934333","181591.948343742","409965.989552436"
"(화성)매봉여객","4133500","41335001","50-2","20","4119766","55181","쌍송1리앞","160","37.19011667","126.79245","181503.447268176","409829.998011969"
"(화성)매봉여객","4133500","41335001","50-2","21","4119898","55183","마도유통상가앞","461","37.18653333","126.7898667","181274.051487833","409432.507338102"
"(화성)매봉여객","4133500","41335001","50-2","22","4119896","55185","쌍송2리앞","278","37.1844","126.7882333","181128.67238594","409196.806071418"
"(화성)매봉여객","4133500","41335001","50-2","23","4107801","37752","마도산업단지","425","37.18116667","126.7857333","180905.25134900000","408837.07513800000"
"(화성)매봉여객","4133500","41335001","50-2","24","4119890","55376","청원2리.수루지","759","37.17705","126.7794833","180349.544494178","408382.575078937"
"(화성)매봉여객","4133500","41335001","50-2","25","4119889","55263","청원2리","120","37.17675","126.7782167","180236.914703643","408348.839945834"
"(화성)매봉여객","4133500","41335001","50-2","26","4119765","55264","청원4리마을회관","1251","37.18135","126.7666833","179214.23793065","408861.880112881"
"(화성)매봉여객","4133500","41335001","50-2","27","4119763","55374","막산리","153","37.1825","126.76575","179130.689787385","408989.588180887"
"(화성)매봉여객","4133500","41335001","50-2","28","4119761","55373","청원4리.막상공원","280","37.18495","126.76545","179105.142000721","409261.601638623"
"(화성)매봉여객","4133500","41335001","50-2","29","4119759","55265","청원공단","238","37.18671667","126.764","178976.98473785","409458.838880581"
"(화성)매봉여객","4133500","41335001","50-2","30","4119755",,"세종슈퍼앞","353","37.1892","126.76195","178795.149575142","409735.3666015"
"(화성)매봉여객","4133500","41335001","50-2","31","4119753",,"슬항1리.절골","587","37.19353333","126.7642167","178997.938322047","410214.379957981"
"(화성)매봉여객","4133500","41335001","50-2","32","4119922",,"마도면행정복지센터","1508","37.20505","126.7707","179576.543024599","411491.945324442"
"(화성)매봉여객","4133500","41335001","50-2","33","4119762",,"마도소방서","370","37.20675","126.7730833","179789.333762917","411679.087899709"
"(화성)매봉여객","4133500","41335001","50-2","34","4121785",,"마도농협","203","37.20568333","126.7743667","179902.465427483","411560.686028727"
"(화성)매봉여객","4133500","41335001","50-2","35","4119752",,"슬항1리.절골","1761","37.1935","126.7640833","178987.096372266","410211.503654965"
"(화성)매봉여객","4133500","41335001","50-2","36","4119754",,"세종슈퍼앞","588","37.18918333","126.7618333","178785.326861512","409732.231100671"
"(화성)매봉여객","4133500","41335001","50-2","37","4119750","55371","청원초등학교","132","37.1885","126.7608167","178694.543585294","409656.303779499"
